Make,Model,Year,Price,Mileage,Body Type,Cylinders,Transmission,Fuel Type,Color,Car Age,Mileage Per Year,Log Price,Transmission Encoded,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Gasoline,Fuel Type_Hybrid,Body Type_Coupe,Body Type_Crossover,Body Type_Hard Top Convertible,Body Type_Hatchback,Body Type_Other,Body Type_Pick Up Truck,Body Type_SUV,Body Type_Sedan,Body Type_Soft Top Convertible,Body Type_Sports Car,Body Type_Utility Truck,Body Type_Van,Body Type_Wagon,Make Encoded,Model Encoded,Color Encoded,Year zscore scaled,Mileage zscore scaled,Price zscore scaled,Cylinders zscore scaled,Car Age zscore scaled,Mileage Per Year zscore scaled
lexus,ls-series,2007,45544.0,167267,Sedan,8,Automatic Transmission,Gasoline,Gold,18,9292.611111111111,10.72645612717891,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,54569.17543859649,185866.51260504202,-1.2905166208350163,0.14466377478838177,-0.42401294784112664,0.9295740428083263,1.290516620835015,-0.4492307970660265
ford,f-series-pickup,2016,217844.0,283097,Pick Up Truck,6,Automatic Transmission,Gasoline,Blue,9,31455.222222222223,12.291539079710015,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,209778.07272727272,304107.44606413995,0.26374009519045427,1.5289039594825207,-0.05815964974840282,-0.11307532380972793,-0.2637400951904555,0.08811661583819554
rolls-royce,cullinan,2008,1830018.0,253112,SUV,12,Automatic Transmission,Gasoline,Black,17,14888.941176470587,14.419836907277366,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1827529.645390071,2287045.5555555555,295369.32502351835,-1.1178214301655196,1.1705646524113495,3.3650508842001687,3.014872776044435,1.1178214301655183,-0.313544010554152
hyundai,tucson,2014,39309.0,35226,SUV,4,Automatic Transmission,Gasoline,Gold,11,3202.3636363636365,10.579234218415905,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54998.52558139535,63695.19047619047,185866.51260504202,-0.08165028614853918,-1.4333078925447684,-0.43725203845986216,-1.1557246904277823,0.08165028614853796,-0.5968929433760944
toyota,zelas,2015,31586.0,295698,Coupe,4,Automatic Transmission,Gasoline,Red,10,29569.8,10.360500922524869,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,31193.5,276426.75433070865,0.09104490452095754,1.6794937079702252,-0.45365067468255577,-1.1557246904277823,-0.09104490452095877,0.0424032859302717
jeep,wrangler-unlimited,2021,161206.0,93014,SUV,6,Automatic Transmission,Gasoline,Silver,4,23253.5,11.990444532429475,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,173958.32258064515,148198.60392609698,1.1272160485379379,-0.7427055287952657,-0.1784219776495966,-0.11307532380972793,-1.1272160485379392,-0.11073965589689183
volkswagen,gti,2022,22230.0,92645,Hatchback,4,Automatic Transmission,Gasoline,White,3,30881.666666666668,10.009242990201992,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82030.72222222222,75931.33333333333,190510.7618479881,1.2999112392074346,-0.7471153071614242,-0.4735167423375501,-1.1557246904277823,-1.299911239207436,0.07421037562175699
toyota,land-cruiser,2013,414921.0,50706,SUV,6,Automatic Transmission,Gasoline,Black,12,4225.5,12.935845829740453,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,215644.51442307694,295369.32502351835,-0.25434547681803593,-1.2483123123059245,0.36030390468119516,-0.11307532380972793,0.2543454768180347,-0.5720863140808394
porsche,cayenne,2023,545344.0,33630,SUV,8,Automatic Transmission,Gasoline,White,2,16815.0,13.20917390089091,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,336755.0177777778,242302.2093023256,190510.7618479881,1.4726064298769315,-1.4523810802748196,0.6372376521980108,0.9295740428083263,-1.4726064298769326,-0.26684541891546165
lexus,gx-series,2017,175063.0,278697,SUV,8,Automatic Transmission,Gasoline,Blue,8,34837.125,12.072906900334196,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,122648.16666666667,304107.44606413995,0.436435285859951,1.4763212364172162,-0.14899870921273722,0.9295740428083263,-0.4364352858599522,0.1701131233445434
maserati,quattroporte,2017,251674.0,149995,Sedan,6,Automatic Transmission,Gasoline,Black,8,18749.375,12.435893851597625,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247523.4827586207,151371.8064516129,295369.32502351835,0.436435285859951,-0.061747314480695016,0.013673299029756478,-0.11307532380972793,-0.4364352858599522,-0.21994519598480294
bmw,m2,2011,161532.0,231862,Coupe,6,Automatic Transmission,Gasoline,Blue,14,16561.571428571428,11.99246473513675,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,140585.0,304107.44606413995,-0.5997358581570293,0.9166140012436861,-0.17772976537346066,-0.11307532380972793,0.5997358581570281,-0.2729899650851539
bmw,6-series,2010,51194.0,79797,Coupe,8,Automatic Transmission,Gasoline,Gold,15,5319.8,10.843397150008917,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,98111.85416666667,185866.51260504202,-0.7724310488265261,-0.9006568585121131,-0.4120160172884633,0.9295740428083263,0.7724310488265249,-0.545554274557469
infiniti,qx60,2015,75921.0,20909,SUV,6,Automatic Transmission,Gasoline,White,10,2090.9,11.23746177645632,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76717.30612244898,73323.27777777778,190510.7618479881,0.09104490452095754,-1.604404903027942,-0.35951192847860386,-0.11307532380972793,-0.09104490452095877,-0.623841126807319
mercedes-benz,cls-class,2012,384668.0,57057,Sedan,4,Automatic Transmission,Gasoline,White,13,4389.0,12.860138503221561,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,159647.54054054053,190510.7618479881,-0.4270406674875326,-1.172413931808709,0.29606618078566893,-1.1557246904277823,0.4270406674875314,-0.5681221466111591
porsche,cayenne,2009,61994.0,221506,SUV,6,Automatic Transmission,Gasoline,Silver,16,13844.125,11.034809015613943,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,336755.0177777778,242302.2093023256,148198.60392609698,-0.9451262394960228,0.7928533921381651,-0.3890838314532839,-0.11307532380972793,0.9451262394960216,-0.33887628149335924
toyota,prado,2006,68344.0,223486,SUV,6,Automatic Transmission,Gasoline,Black,19,11762.421052631578,11.132323686586753,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,104034.32291666667,295369.32502351835,-1.463211811504513,0.816515617517552,-0.3756005555224145,-0.11307532380972793,1.4632118115045119,-0.38934859384603704
toyota,hiace,2020,16378.0,134330,Hatchback,4,Manual Transmission,Gasoline,White,5,26866.0,9.70375530548238,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,78997.35,190510.7618479881,0.9545208578684412,-0.24895375921205723,-0.4859425896993529,-1.1557246904277823,-0.9545208578684424,-0.023152163638666557
land-rover,range-rover-sport,2008,109625.0,213630,SUV,8,Automatic Transmission,Gasoline,Black,17,12566.470588235294,11.604829851639721,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,227546.5101010101,295369.32502351835,-1.1178214301655196,0.6987303178512702,-0.28794652186852165,0.9295740428083263,1.1178214301655183,-0.36985387205367165
mercedes-benz,g-class,2018,1685770.0,60528,SUV,8,Automatic Transmission,Gasoline,White,7,8646.857142857143,14.337733583882427,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,900353.9221789883,190510.7618479881,0.6091304765294477,-1.130933333681511,3.0587618154637832,0.9295740428083263,-0.609130476529449,-0.46488753635880503
toyota,land-cruiser,2010,183425.0,286129,Pick Up Truck,6,Manual Transmission,Diesel,White,15,19075.266666666666,12.119566595386878,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,215644.51442307694,190510.7618479881,-0.7724310488265261,1.5651382359220667,-0.1312432519947955,-0.11307532380972793,0.7724310488265249,-0.21204373333257132
mitsubishi,pajero,2005,66495.0,69219,SUV,6,Automatic Transmission,Gasoline,Silver,20,3460.95,11.104897074458899,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48964.87372013652,51077.09316770186,148198.60392609698,-1.6359070021740096,-1.0270705050086564,-0.37952663067141884,-0.11307532380972793,1.6359070021740085,-0.5906233430652065
hyundai,h1,2005,23837.0,53000,Van,4,Automatic Transmission,Gasoline,White,20,2650.0,10.079036225042653,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54998.52558139535,37712.933333333334,190510.7618479881,-1.6359070021740096,-1.2208975925986956,-0.47010451801929704,-1.1557246904277823,1.6359070021740085,-0.6102853712580945
mercedes-benz,e-class-coupe,2009,82819.0,56604,Coupe,4,Automatic Transmission,Gasoline,White,16,3537.75,11.324424857099558,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,200731.0,190510.7618479881,-0.9451262394960228,-1.1778275621606598,-0.34486505645165316,-1.1557246904277823,0.9451262394960216,-0.5887612754097237
chevrolet,camaro,2006,49892.0,282256,Coupe,6,Automatic Transmission,Gasoline,Grey,19,14855.578947368422,10.81763599133825,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91526.95709570957,93023.22916666667,259363.79265493498,-1.463211811504513,1.5188534890057204,-0.41478061969192664,-0.11307532380972793,1.4632118115045119,-0.31435290023808365
mercedes-benz,a-class,2005,59171.0,203111,Hatchback,4,Automatic Transmission,Gasoline,Red,20,10155.55,10.988203736012126,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,131193.5483870968,276426.75433070865,-1.6359070021740096,0.5730217578685571,-0.39507805002853497,-1.1557246904277823,1.6359070021740085,-0.4283082632944342
gmc,yukon,2006,24590.0,99225,SUV,8,Automatic Transmission,Gasoline,White,19,5222.368421052632,10.11013580132114,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118440.89583333333,172977.7258064516,190510.7618479881,-1.463211811504513,-0.6684802349410371,-0.46850563506245535,0.9295740428083263,1.4632118115045119,-0.5479165687212777
jaguar,xk,2022,78484.0,297545,Coupe,8,Automatic Transmission,Gasoline,Black,3,99181.66666666667,11.270662802709307,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96647.3870967742,99425.14285714286,295369.32502351835,1.2999112392074346,1.7015665010387746,-0.35406978104382936,0.9295740428083263,-1.299911239207436,1.7301898140264036
honda,hr-v,2012,63163.0,295038,SUV,4,Automatic Transmission,Gasoline,Blue,13,22695.23076923077,11.053489797586534,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56072.90909090909,68113.13333333333,304107.44606413995,-0.4270406674875326,1.6716062995104297,-0.38660163467167974,-1.1557246904277823,0.4270406674875314,-0.12427526888734314
nissan,altima,2022,39425.0,108777,Sedan,4,Automatic Transmission,Gasoline,Blue,3,36259.0,10.582180776125924,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,46364.504504504504,304107.44606413995,1.2999112392074346,-0.5543279234138127,-0.43700572979718805,-1.1557246904277823,-1.299911239207436,0.20458743906901788
cadillac,ats,2012,32120.0,198575,Sedan,4,Automatic Transmission,Gasoline,Beige,13,15275.0,10.37726530082638,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,212005.60544217686,56141.454545454544,283306.50666666665,-0.4270406674875326,0.5188137506357796,-0.45251680549403855,-1.1557246904277823,0.4270406674875314,-0.30418375471550785
rolls-royce,ghost,2018,691237.0,198292,Sedan,12,Automatic Transmission,Gasoline,White,7,28327.428571428572,13.446239471812664,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1827529.645390071,1394271.2,190510.7618479881,0.6091304765294477,0.5154317254931703,0.9470196325731806,3.014872776044435,-0.609130476529449,0.012281155028724258
toyota,fortuner,2021,103097.0,44479,SUV,4,Automatic Transmission,Gasoline,White,4,11119.75,11.5434352711748,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,95765.10714285714,190510.7618479881,1.1272160485379379,-1.3227288160622088,-0.3018077541955635,-1.1557246904277823,-1.1272160485379392,-0.40493058577598967
lexus,gx-series,2007,145443.0,139322,SUV,8,Automatic Transmission,Gasoline,White,18,7740.111111111111,11.887546411783386,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,122648.16666666667,190510.7618479881,-1.2905166208350163,-0.18929626977069366,-0.21189235221625713,0.9295740428083263,1.290516620835015,-0.4868722037735406
ford,bronco,2021,219233.0,90599,SUV,4,Automatic Transmission,Gasoline,White,4,22649.75,12.297894931516815,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,283630.5,190510.7618479881,1.1272160485379379,-0.7715662733867907,-0.055210315847933907,-1.1557246904277823,-1.1272160485379392,-0.12537798072759176
nissan,pathfinder,2005,73571.0,214330,SUV,6,Automatic Transmission,Gasoline,Brown,20,10716.5,11.206019797550688,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,48094.2131147541,88297.27234042554,-1.6359070021740096,0.7070957510662049,-0.3645018022482957,-0.11307532380972793,1.6359070021740085,-0.41470765325090436
mercedes-benz,slr,2012,1091863.0,191391,Soft Top Convertible,8,Automatic Transmission,Gasoline,Grey,13,14722.384615384615,13.903396885406432,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,372082.4993270525,2919310.75,259363.79265493498,-0.4270406674875326,0.43296050461279173,1.7976890661291618,0.9295740428083263,0.4270406674875314,-0.31758228640319675
toyota,land-cruiser,2012,78472.0,159205,SUV,8,Automatic Transmission,Gasoline,White,13,12246.538461538461,11.270509895561874,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,215644.51442307694,190510.7618479881,-0.4270406674875326,0.04831788539008992,-0.3540952612503129,0.9295740428083263,0.4270406674875314,-0.37761084165096337
bmw,x5,2015,57956.0,194079,SUV,6,Automatic Transmission,Gasoline,White,10,19407.9,10.967456635260664,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,167385.5905511811,190510.7618479881,0.09104490452095754,0.46508376815814134,-0.39765792093499264,-0.11307532380972793,-0.09104490452095877,-0.20397881443757862
porsche,cayenne,2022,98635.0,230104,SUV,6,Automatic Transmission,Gasoline,White,3,76701.33333333333,11.499191585515586,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,336755.0177777778,242302.2093023256,190510.7618479881,1.2999112392074346,0.8956048132553213,-0.31128214430635703,-0.11307532380972793,-1.299911239207436,1.185139012145253
mitsubishi,pajero,2021,23007.0,128044,SUV,6,Automatic Transmission,Gasoline,White,4,32011.0,10.043597260520773,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48964.87372013652,51077.09316770186,190510.7618479881,1.1272160485379379,-0.32407534948217165,-0.47186689896774137,-0.11307532380972793,-1.1272160485379392,0.10159182187512418
mercedes-benz,s-class,2019,48115.0,12516,Sedan,8,Automatic Transmission,Gasoline,White,6,2086.0,10.781370041113963,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,361820.0520833333,190510.7618479881,0.7818256671989444,-1.70470644727501,-0.41855381360202976,0.9295740428083263,-0.7818256671989456,-0.6239599306030464
mercedes-benz,gt,2022,1930516.0,275897,Coupe,8,Automatic Transmission,Gasoline,Orange,3,91965.66666666667,14.47329840065646,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,889226.75,536212.1578947369,1.2999112392074346,1.442859503557477,3.5784433667986746,0.9295740428083263,-1.299911239207436,1.5552330405633301
jeep,grand-cherokee,2012,74271.0,290826,SUV,6,Automatic Transmission,Gasoline,White,13,22371.23076923077,11.215489309074163,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,117764.11111111111,190510.7618479881,-0.4270406674875326,1.6212702927942793,-0.3630154568700896,-0.11307532380972793,0.4270406674875314,-0.1321308668089113
toyota,land-cruiser,2019,346438.0,229227,SUV,6,Automatic Transmission,Diesel,Blue,6,38204.5,12.755462035938102,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,215644.51442307694,304107.44606413995,0.7818256671989444,0.8851241204988958,0.2148904896302143,-0.11307532380972793,-0.7818256671989456,0.25175739510732303
nissan,patrol,2023,262975.0,103743,SUV,8,Automatic Transmission,Gasoline,White,2,51871.5,12.47981805224308,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,162685.6968911917,190510.7618479881,1.4726064298769315,-0.6144873388480723,0.03766928348562341,0.9295740428083263,-1.4726064298769326,0.5831230024964343
ford,mustang,2007,83645.0,17050,Coupe,8,Manual Transmission,Gasoline,Orange,18,947.2222222222222,11.334348886981143,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,84503.32323232324,536212.1578947369,-1.2905166208350163,-1.6505223412799894,-0.34311116890537,0.9295740428083263,1.290516620835015,-0.6515703637642783
toyota,prado,2009,84466.0,51357,SUV,6,Automatic Transmission,Gasoline,White,16,3209.8125,11.344116204523193,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,104034.32291666667,190510.7618479881,-0.9451262394960228,-1.2405324594160352,-0.3413678981117883,-0.11307532380972793,0.9451262394960216,-0.5967123406671442
mercedes-benz,s-class,2020,43134.0,237176,Sedan,8,Automatic Transmission,Gasoline,Blue,5,47435.2,10.67209001151068,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,361820.0520833333,304107.44606413995,0.9545208578684412,0.9801195899639197,-0.42913022264323614,0.9295740428083263,-0.9545208578684424,0.47556192515244405
cadillac,escalade,2006,136484.0,111848,SUV,8,Automatic Transmission,Gasoline,Black,19,5886.736842105263,11.823969997458901,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212005.60544217686,315835.62025316455,295369.32502351835,-1.463211811504513,-0.5176275728380059,-0.2309154497067546,0.9295740428083263,1.4632118115045119,-0.5318085095003623
peugeot,partner,2009,40961.0,90150,Van,4,Manual Transmission,Gasoline,White,16,5634.375,10.620400086646335,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42722.22857142857,40436.2,190510.7618479881,-0.9451262394960228,-0.7769321012632274,-0.4337442633672958,-1.1557246904277823,0.9451262394960216,-0.5379271921001315
fiat,fiat-500,2009,30006.0,14341,Sedan,4,Automatic Transmission,Gasoline,Red,16,896.3125,10.309185966759637,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60657.25,33227.5,276426.75433070865,-0.9451262394960228,-1.682896567821787,-0.45700556853622093,-1.1557246904277823,0.9451262394960216,-0.6528047042213045
jeep,grand-cherokee,2024,69696.0,247832,SUV,8,Automatic Transmission,Gasoline,Grey,1,247832.0,11.151912554215412,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,117764.11111111111,259363.79265493498,1.6453016205464281,1.107465384732984,-0.3727297855919365,0.9295740428083263,-1.6453016205464293,5.334317127525626
ferrari,scaglietti,2008,362050.0,262851,Coupe,12,Automatic Transmission,Gasoline,Blue,17,15461.823529411764,12.799540364862594,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225834.0894308942,321453.6666666667,304107.44606413995,-1.1178214301655196,1.2869517296688493,0.24804023826529034,3.014872776044435,1.1178214301655183,-0.2996540925878934
gmc,acadia,2011,85628.0,44557,SUV,6,Automatic Transmission,Gasoline,White,14,3182.6428571428573,11.357779289801867,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118440.89583333333,38694.545454545456,190510.7618479881,-0.5997358581570293,-1.3217966677896875,-0.33890056478396624,-0.11307532380972793,0.5997358581570281,-0.5973710869324477
ferrari,488,2010,2686880.0,36516,Hard Top Convertible,8,Automatic Transmission,Gasoline,Red,15,2434.4,14.803891599307649,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225834.0894308942,1793403.875,276426.75433070865,-0.7724310488265261,-1.4178915941915313,5.184469274857903,0.9295740428083263,0.7724310488265249,-0.6155127382701009
audi,a5,2019,278281.0,122167,Hatchback,4,Automatic Transmission,Gasoline,Grey,6,20361.166666666668,12.536390267017644,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,131714.31578947368,259363.79265493498,0.7818256671989444,-0.3943091366309885,0.07016928685536938,-1.1557246904277823,-0.7818256671989456,-0.1808662229395327
nissan,patrol,2011,249656.0,224108,SUV,8,Automatic Transmission,Gasoline,Silver,14,16007.714285714286,12.42784325479062,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,162685.6968911917,148198.60392609698,-0.5997358581570293,0.8239489024599655,0.009388377639442395,0.9295740428083263,0.5997358581570281,-0.28641860403661756
land-rover,lr2,2022,13883.0,62415,SUV,6,Automatic Transmission,Gasoline,White,3,20805.0,9.538492376981678,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,29942.875,190510.7618479881,1.2999112392074346,-1.1083825158578224,-0.4912403492973874,-0.11307532380972793,-1.299911239207436,-0.17010518525170557
bmw,x5,2011,143288.0,21674,SUV,6,Automatic Transmission,Gasoline,White,14,1548.142857142857,11.872618848832223,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,167385.5905511811,190510.7618479881,-0.5997358581570293,-1.595262679585906,-0.21646817263059154,-0.11307532380972793,0.5997358581570281,-0.6370006387929512
porsche,carrera,2006,1373472.0,51163,Sports Car,6,Automatic Transmission,Gasoline,Grey,19,2692.7894736842104,14.13285312651573,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,336755.0177777778,594474.9243697479,259363.79265493498,-1.463211811504513,-1.24285087947846,2.3956436884309253,-0.11307532380972793,1.4632118115045119,-0.6092479116885307
audi,a8,2006,127287.0,232563,Sedan,8,Automatic Transmission,Gasoline,White,19,12240.157894736842,11.754207514587693,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,114672.20930232559,190510.7618479881,-1.463211811504513,0.9249913850774993,-0.2504439046258421,0.9295740428083263,1.4632118115045119,-0.3777655427846215
